GVKEY,IBES Ticker,Duplicates
27842,ARGY,0
1638,ARH,0
31681,ARH1,0
182705,ARI,0
63705,ARI2,0
30674,ARIA,0
1798,ARIB,0
176670,ARIC,0
16658,ARIG,0
165358,ARII,0
17337,ARIN,0
24670,ARIS,0
12358,ARIT,0
14888,ARIX,0
117862,ARJ,0
18691,ARK,0
11872,ARKR,0
62608,ARLC,0
1545,ARLI,0
122915,ARLP,0
1761,ARM,0
64943,ARM1,0
15290,ARMH,0
186858,ARMK,0
32895,ARMO,0
12630,ARMR,0
64263,ARMX,0
109179,ARMY,0
1159,ARN,0
27758,ARN1,0
138122,ARNA,0
182416,ARNY,0
1767,ARO,0
1076,ARON,0
147661,AROP,0
1138,AROS,0
16668,AROW,0
170781,ARP,0
162076,ARPC,0
12006,ARPI,0
32298,ARPO,0
133524,ARPT,0
105393,ARQ1,0
63789,ARQL,0
1738,ARR,0
30938,ARRA,0
25355,ARRO,0
29252,ARRS,0
28627,ARRW,0
13084,ARS,0
63627,ARS1,0
64924,ARSC,0
1712,ARSD,0
12559,ARSN,0
179378,ARST,0
61498,ARSW,0
63797,ART,0
61996,ART1,0
7440,ARTC,0
133425,ARTD,0
174743,ARTE,0
1780,ARTG,0
28921,ARTH,0
66403,ARTI,0
180658,ARTO,0
30563,ARTS,0
63942,ARTT,0
1783,ARTW,0
122159,ARTY,0
176781,ARUN,0
1786,ARV,0
61430,ARVI,0
34077,ARVN,0
20900,ARVX,0
1773,ARW,0
28806,ARWR,0
1212,ARWS,0
1056,ARX,0
163628,ARXT,0
12596,ARYT,0
178799,ARYX,0
19997,ARZ1,0
100243,ARZM,0
1755,AS,0
1062,ASA,0
12365,ASAA,0
1849,ASAI,0
16681,ASAL,0
62856,ASAM,0
11842,ASBC,0
16637,ASBI,0
24276,ASBK,0
31789,ASBP,0
1573,ASC,0
1572,ASC9,0
29143,ASCA,0
18289,ASCC,0
180821,ASCM,0
127539,ASCS,0
64840,ASCT,0
140441,ASCX,0
1567,ASD,0
143974,ASD1,0
64753,ASDG,0
1821,ASDI,0
126314,ASDS,0
62932,ASDV,0
1554,ASE,0
27933,ASE1,0
17346,ASEA,0
1556,ASEC,0
64302,ASF,0
29246,ASFC,0
65337,ASFD,0
165911,ASFG,0
61544,ASFI,0
1553,ASFL,0
16284,ASFN,0
24489,ASFT,0
25749,ASGN,0
24669,ASGR,0
1794,ASH,0
64409,ASH1,0
14148,ASHA,0
100709,ASHB,0
31673,ASHC,0
30694,ASHE,0
124034,ASHF,0
62957,ASI,0
132518,ASIA,0
64139,ASIG,0
1888,ASII,0
29304,ASIN,0
15222,ASIP,0
64631,ASIS,0
28070,ASIX,0
1796,ASK,0
1054,ASKI,0
121834,ASKJ,0
210607,ASL,0
324684,ASLN,0
1788,ASM,0
25431,ASM2,0
1166,ASMI,0
61214,ASML,0
1246,ASN,0
30203,ASND,0
32607,ASNS,0
29366,ASNT,0
1619,ASO,0
152008,ASOW,0
66713,ASPC,0
113646,ASPM,0
183312,ASPS,0
21508,ASPT,0
170920,ASPU,0
162833,ASPV,0
28253,ASPX,0
14367,ASR,0
1620,ASR9,0
157955,ASRD,0
1567,AST,0
1055,ASTA,0
12262,ASTE,0
30608,ASTF,0
13932,ASTI,0
63006,ASTL,0
64334,ASTM,0
62739,ASTN,0
166460,ASTQ,0
1824,ASTR,0
137600,ASTT,0
29152,ASTX,0
140045,ASUR,0
1893,ASV,0
30584,ASVI,0
122894,ASWX,0
62917,ASX,0
1145,ASY,0
62362,ASY1,0
111579,ASYM,0
8864,ASYS,0
28884,ASYT,0
1571,ASZ,0
23787,ASZ1,0
30426,ASZ2,0
1318,AT,0
31762,AT0Q,0
126554,AT1,0
1781,ATA,0
185549,ATAA,0
64160,ATAC,0
179300,ATAI,0
158736,ATAM,0
6233,ATAN,0
162106,ATB,0
12968,ATC1,0
14453,ATCE,0
62735,ATCI,0
12793,ATCM,0
1829,ATCO,0
22373,ATCP,0
163889,ATCR,0
13799,ATCT,0
16661,ATCV,0
1843,ATE,0
61069,ATEA,0
1065,ATEC,0
22360,ATEI,0
29365,ATEM,0
65195,ATEN,0
110379,ATGC,0
124355,ATGN,0
1833,ATH,0
145046,ATHI,0
65068,ATHM,0
24661,ATHN,0
157635,ATHR,0
120154,ATHY,0
12227,ATI,0
23220,ATK,0
13801,ATKM,0
1835,ATKN,0
27014,ATKR,0
61155,ATL2,0
62642,ATLB,0
18443,ATLH,0
31718,ATLO,0
64462,ATLP,0
12334,ATLS,0
1675,ATM,0
19295,ATMH,0
29274,ATMI,0
23767,ATML,0
1234,ATNG,0
177930,ATNH,0
24708,ATNI,0
176248,ATNL,0
16947,ATNM,0
12849,ATNN,0
31405,ATNX,0
1227,ATO,0
12231,ATOG,0
27737,ATOM,0
124174,ATON,0
185659,ATOS,0
29711,ATP1,0
1832,ATPC,0
141982,ATPG,0
12591,ATPI,0
6841,ATPX,0
28176,ATR,0
63506,ATR1,0
21012,ATRA,0
1847,ATRC,0
28712,ATRM,0
17341,ATRN,0
1823,ATRO,0
147452,ATRS,0
21685,ATRX,0
64159,ATS,0
31651,ATSB,0
22308,ATSI,0
1850,ATST,0
30204,ATSW,0
1875,ATTC,0
100245,ATTE,0
141636,ATTL,0
20496,ATTO,0
14237,ATTW,0
183660,ATUC,0
12485,ATUS,0
12680,ATV1,0
177340,ATVT,0
1860,ATWD,0
3612,ATX,0
31848,ATXI,0
29343,ATY,0
29322,ATY1,0
1891,AUD,0
120860,AUDC,0
24161,AUDS,0
1865,AUG,0
24497,AUGI,0
136824,AUGT,0
1866,AULT,0
242977,AUO,0
63885,AURM,0
12230,AUS,0
177650,AUTH,0
33635,AUTL,0
221237,AUTN,0
12210,AUTO,0
1900,AUTR,0
160272,AUXL,0
1901,AUXT,0
19995,AUY1,0
1908,AV,0
22882,AV0B,0
139662,AVA,0
1905,AVAK,0
176362,AVAV,0
30175,AVC,0
138201,AVCI,0
24875,AVCR,0
1585,AVD,0
14325,AVDL,0
1864,AVDO,0
1910,AVE,0
132361,AVEA,0
25086,AVEC,0
62572,AVEI,0
184046,AVEO,0
16663,AVFC,0
296753,AVG,0
1904,AVGA,0
62911,AVGN,0
138701,AVGO,0
22704,AVGR,0
65056,AVI1,0
27925,AVID,0
64857,AVII,0
63934,AVIR,0
180659,AVIV,0
17949,AVL,0
1914,AVL1,0
33610,AVLR,0
155614,AVNC,0
31692,AVND,0
22868,AVNU,0
129467,AVNX,0
148870,AVO,0
22397,AVOL,0
1920,AVP,0
165734,AVR,0
31129,AVRT,0
163922,AVRX,0
63147,AVS,0
138921,AVSR,0
1919,AVT,0
31143,AVTC,0
65731,AVTM,0
1906,AVTR,0
29360,AVVP,0
1072,AVX,1
1072,AVX1,1
26818,AVXS,0
64182,AVXT,0
1913,AVY,0
32855,AVYA,0
165666,AVZA,0
23221,AW,0
1382,AWAL,0
186714,AWAY,0
64523,AWC,0
134845,AWE,0
119174,AWEB,0
15173,AWGI,0
174053,AWH,0
175689,AWI,0
22140,AWIN,0
1587,AWK,0
179437,AWKC,0
1588,AWLD,0
63865,AWRD,0
63454,AWRE,0
1235,AWS,0
1589,AWST,0
9069,AWT,0
63120,AXA,0
24005,AXAS,0
1446,AXCO,0
126775,AXES,0
13566,AXG1,0
65047,AXIM,0
117861,AXL,0
15168,AXL1,0
65957,AXM,0
62690,AXNT,0
34342,AXNX,0
1226,AXO,1
1226,AXO1,1
23933,AXON,0
1447,AXP,0
61781,AXP1,0
1618,AXR,0
153130,AXS,0
22134,AXTA,0
110760,AXTI,0
166265,AXU,0
13778,AXXN,0
1779,AXXX,0
11142,AXYS,0
185291,AYA1,0
1923,AYD,0
146017,AYI,0
1643,AYL,0
1279,AYP,0
175110,AYR,0
179461,AYTU,0
30655,AYX,0
1856,AZ,0
1359,AZA,0
13854,AZB,0
1741,AZBW,0
25776,AZC,0
1498,AZE,0
23809,AZO,0
1075,AZP,0
30870,AZPN,0
26676,AZRE,0
27699,AZRX,0
65183,AZS1,0
1926,AZTC,0
111479,AZTE,0
20021,AZTR,0
121194,AZX,0
2049,B,0
2285,BA,0
31764,BA3T,0
61385,BAAN,0
13145,BAB,0
20530,BABA,0
30184,BABC,0
144436,BABY,0
2024,BAC,0
1967,BAC0,0
2013,BAC1,0
24733,BACH,0
62505,BACU,0
28230,BAE,0
175399,BAER,0
61610,BAGL,0
185881,BAH,0
2075,BAI,0
14806,BAIB,0
2366,BAIR,0
1975,BAK,0
66451,BAL,0
20039,BALB,0
207383,BALT,0
122895,BAMB,0
2072,BAMI,0
25896,BAMM,0
14219,BANA,0
32571,BAND,0
28022,BANF,0
2011,BANG,0
19107,BANX,0
61452,BAP,0
2062,BAR,0
22819,BAR1,0
2039,BARB,0
2054,BARC,0
24614,BARE,0
63479,BARI,0
13365,BARL,0
2058,BARR,0
12173,BARY,0
24486,BARZ,0
2078,BAS,0
20067,BAS2,0
2070,BASE,0
17436,BASF,0
65905,BASI,0
1957,BAT,0
183700,BATL,0
1970,BATM,0
62613,BATS,0
21486,BATT,0
14370,BAW,0
1965,BAW9,0
2086,BAX,0
144645,BAXS,0
2087,BAY,0
65777,BAYB,0
2091,BAYL,0
2090,BAYM,0
100080,BAYR,0
63069,BB,0
111059,BBAR,0
264386,BBBB,0
25338,BBBY,0
2169,BBC,0
11895,BBCM,0
32098,BBCP,0
64058,BBDC,0
1933,BBDO,0
2128,BBE,0
174656,BBEP,0
2051,BBF,0
176928,BBFS,0
162459,BBGC,0
129823,BBGI,0
14528,BBGS,0
122514,BBI,0
63901,BBII,0
104904,BBIO,0
2283,BBK,0
2272,BBL,0
2015,BBLD,0
160578,BBMO,0
2294,BBN,0
143910,BBNA,0
176863,BBND,0
2089,BBNK,0
2040,BBO,0
150399,BBOI,0
210418,BBOV,0
65790,BBQZ,0
2498,BBRC,0
185194,BBRG,0
28410,BBSI,0
123994,BBSW,0
28533,BBTK,0
26721,BBU,0
63044,BBUC,0
2184,BBUY,0
15181,BBV,0
161055,BBWA,0
2444,BC,0
147312,BC05,0
258664,BCAA,0
20338,BCB1,0
178405,BCBL,0
2290,BCC,0
16486,BCCZ,0
179379,BCDS,0
2137,BCE1,0
187698,BCEI,0
2484,BCF,0
63070,BCGI,0
241366,BCH,0
20492,BCH1,0
62821,BCII,0
23118,BCIS,0
2225,BCL,0
2000,BCM,0
30465,BCM1,0
161023,BCML,0
2312,BCMP,0
30227,BCN,0
16678,BCNJ,0
17496,BCOM,0
141198,BCON,0
64057,BCOR,0
187959,BCOV,0
14286,BCP,0
2044,BCR,0
18894,BCRH,0
2099,BCRK,0
29837,BCRX,0
12673,BCS,0
112362,BCSB,0
34415,BCSF,0
112625,BCST,0
2408,BCT1,1
2408,BCT2,1
2110,BCW,0
2114,BCX,0
14527,BCX1,0
2496,BDA,0
138483,BDAL,0
160890,BDAY,0
2491,BDC,0
64038,BDE,0
161993,BDEN,0
13638,BDEV,0
2008,BDG,0
17438,BDGE,0
13394,BDGT,0
65764,BDI,0
31675,BDJI,0
2255,BDK,0
1936,BDM1,0
25438,BDMI,0
66610,BDMS,0
65484,BDOG,0
182112,BDPI,0
4630,BDR,0
24542,BDRM,0
16883,BDRN,0
164408,BDSB,0
148219,BDSI,0
2053,BDSY,0
25916,BDT,0
23886,BDTC,0
1983,BDW,0
2111,BDX,0
2162,BE,0
62297,BE1,0
13600,BEA1,0
29349,BEAN,0
12265,BEAR,0
64606,BEAS,0
179441,BEAT,0
21487,BEAV,0
2113,BEBA,0
111662,BEBE,0
15106,BEC,0
160598,BECN,0
2098,BECO,0
2167,BECR,0
2112,BEDF,0
65477,BEDS,0
31317,BEDU,0
18240,BEEC,0
12483,BEEP,0
62004,BEEZ,0
23084,BEI,0
29552,BEI1,0
16437,BEII,0
65494,BEIQ,0
2123,BEKN,0
2136,BEL,0
24812,BEL2,0
2124,BELF,0
2139,BELL,0
28435,BELM,0
11358,BEN,0
126094,BENJ,0
122075,BEOS,0
13681,BEP,0
2101,BER,0
2174,BERK,0
24245,BERT,0
65701,BERW,0
180483,BERY,0
2185,BES,0
61814,BESI,0
65502,BEST,0
121934,BETA,0
24990,BETR,0
30176,BETT,0
2190,BETZ,0
2193,BEV,0
105576,BEV1,0
17409,BEVB,0
2192,BEVM,0
64741,BEXP,0
66655,BEY2,0
2451,BEYE,0
1981,BEZ,0
14183,BEZR,0
2455,BF,0
162662,BFBC,0
2459,BFC,0
5849,BFCF,0
25108,BFCI,0
16691,BFCS,0
30700,BFCX,0
2435,BFD1,0
178492,BFED,0
100172,BFEL,0
64192,BFFC,0
2439,BFI,0
161942,BFIN,0
13853,BFIT,0
2279,BFLD,0
64851,BFLY,0
115555,BFNB,0
2067,BFO,0
28200,BFOH,0
62752,BFPT,0
29286,BFR,0
282363,BFRA,0
125795,BFRE,0
178800,BFRM,0
25197,BFRS,0
30628,BFSB,0
65834,BFSC,0
162576,BFSI,0
27235,BFST,0
2240,BFTV,0
143990,BFUN,0
2461,BFX,0
27760,BFX1,0
1937,BFXC,0
2436,BG,0
144435,BG3,0
200664,BGA,0
28409,BGAL,0
2175,BGAS,0
2202,BGBR,0
2088,BGC,0
1995,BGE,0
2226,BGEN,0
61595,BGF,0
145041,BGFV,0
2393,BGG,0
2504,BGH,0
174316,BGHB,0
24695,BGII,0
30340,BGLS,0
178972,BGMD,0
63082,BGMR,0
61392,BGN,0
26376,BGNE,0
2521,BGO,0
20243,BGO1,0
31849,BGP,0
6716,BGRH,0
158743,BGS,0
20044,BGSF,0
1939,BGSS,0
122377,BGST,0
212538,BGY,0
61701,BH,1
61701,BH1,1
11626,BHA,0
12762,BHAG,0
20913,BHBK,0
2417,BHC,0
16563,BHC2,0
28076,BHCF,0
31774,BHFWV,0
2116,BHI,0
31879,BHIX,0
137351,BHL,0
14787,BHO,0
2259,BHP,0
177226,BHRT,0
151708,BHS,0
25740,BHTG,0
31094,BHVN,0
28260,BHWK,0
2130,BHY,0
2138,BI,0
17199,BI0C,0
65501,BI1,0
1940,BIAC,0
14550,BIB,0
2196,BIBB,0
2197,BIC,0
14412,BID,0
18535,BIDN,0
164532,BIDU,0
166733,BIDZ,0
2207,BIG,0
14788,BIG1,0
2201,BIGB,0
2203,BIGD,0
29165,BIGE,0
65143,BIGX,0
185193,BIHI,0
30989,BIKE,0
61071,BIKR,0
33186,BILI,0
63388,BILL,0
12344,BILT,0
12650,BIMD,0
7826,BIME,0
2215,BIN,0
2213,BIND,0
16674,BING,0
12772,BINL,0
64680,BINX,0
2220,BIO,0
25272,BIO1,0
64335,BIO2,0
196160,BIOA,0
2224,BIOC,0
10321,BIOI,0
62736,BIOP,0
2221,BIOR,0
25005,BIOS,0
2249,BIOT,0
118733,BIOV,0
2031,BIOW,0
24386,BIOX,0
2248,BIOZ,0
13124,BIP,0
2239,BIRD,0
2252,BIRT,0
30391,BISA,0
2060,BISC,0
25396,BIT,0
185837,BITA,0
245397,BITI,0
63895,BITS,0
12253,BITX,0
29819,BIVVV,0
1941,BIWC,0
120434,BIZZ,0
2263,BJ,0
65105,BJ1,0
14395,BJC1,1
14395,BJCT,1
66198,BJGP,0
11902,BJIC,0
22794,BJS,0
2019,BK,0
2014,BKB,0
14195,BKC,0
177782,BKCC,0
164471,BKCK,0
21060,BKCO,0
164652,BKD,0
113832,BKFR,0
2426,BKFS,0
133944,BKHM,0
2176,BKHT,1
2176,BKHT/1,1
2122,BKI,0
61596,BKIC,0
25234,BKLE,0
14822,BKLY,0
17583,BKMD,0
140983,BKMU,0
2017,BKNE,0
2028,BKNT,0
66177,BKNW,0
1976,BKO,0
1974,BKR,0
148224,BKRS,0
28924,BKS,0
27991,BKS1,0
2021,BKSO,0
185824,BKU,0
16684,BKUN,0
2022,BKV,0
164471,BKWD,0
122494,BKWW,0
124594,BKWY,0
2173,BKY,0
62972,BKYF,0
64645,BKYI,0
28420,BL,0
22398,BL0M,0
2271,BL0P,0
2388,BLAN,0
2150,BLC,0
28975,BLCF,0
64711,BLCI,0
22258,BLCM,0
1985,BLCO,0
1979,BLCP,0
12992,BLD,0
28724,BLD1,0
25130,BLDG,0
163036,BLDR,0
25767,BLE,0
122266,BLE1,0
27990,BLH,0
155758,BLHL,0
1922,BLI,0
2413,BLII,0
15195,BLIS,0
2270,BLK,0
260893,BLKB,0
124434,BLKI,0
1988,BLL,0
31175,BLLE,0
116209,BLLS,0
2132,BLLW,0
171049,BLMN,0
264391,BLNI,0
2267,BLOC,0
177870,BLOG,0
170444,BLOX,0
65463,BLPG,0
22927,BLPH,0
2293,BLR,0
282715,BLRX,0
2146,BLS,0
176768,BLSI,0
124177,BLSW,0
178870,BLSY,0
2271,BLT1,0
23291,BLTI,0
17998,BLUB,0
11914,BLUD,0
138000,BLUE,0
13021,BLV,0
14200,BLVD,0
63995,BLWT,0
25751,BLX,0
1990,BLY,0
13940,BLY1,0
102254,BLYV,0
133284,BLZE,0
211732,BMA,0
30727,BMBM,0
1943,BMC,0
14227,BMCC,0
14650,BMCS,0
24415,BMCW,0
1034,BMD,0
13012,BMDC,0
2219,BMDS,0
1989,BMED,0
2149,BMEE,0
2230,BMET,0
11985,BMGC,0
1968,BMI,0
16676,BMJF,0
264510,BMMO,0
15580,BMO1,0
2235,BMPI,0
161013,BMR,0
105597,BMR1,0
16673,BMRG,0
122257,BMRN,0
61639,BMRQ,0
2154,BMS,0
29939,BMSD,0
15758,BMT,0
16698,BMT1,0
22859,BMTI,0
25862,BMTN,0
62544,BMTR,0
2403,BMY,0
2316,BN,0
109699,BN04,0
16694,BNBC,0
2467,BNBG,0
120773,BNBN,0
1999,BNC,0
60990,BNCC,0
2360,BNCH,0
177300,BNCL,0
66634,BNCM,0
22139,BND,0
2301,BNDN,0
2346,BNE,0
23208,BNED,0
2367,BNF,0
16682,BNFK,0
18561,BNFT,0
2214,BNGO,0
16677,BNHB,0
16680,BNHC,0
2005,BNHI,0
2163,BNHN,0
2490,BNI,0
2012,BNK,0
17257,BNKS,0
63455,BNKU,0
2159,BNL,0
100095,BNLZ,0
197956,BNNY,0
13716,BNP,0
2033,BNR,0
140363,BNR1,0
2304,BNRY,0
2433,BNS,0
15582,BNS1,0
15327,BNSO,0
2034,BNTA,0
254381,BNTC,0
15291,BNTN,0
62515,BNTT,0
65920,BNV,0
2471,BNY,0
25631,BNYN,0
2300,BNZA,0
66592,BNZE,0
30191,BOA,0
2281,BOAT,0
2282,BOBE,0
30688,BOBJ,0
62710,BOBS,0
2100,BOC,1
2100,BOC1,1
11815,BOCB,0
27873,BOCI,0
185227,BODY,0
162560,BOFI,0
151078,BOFL,0
62473,BOG,0
2003,BOHI,0
2289,BOHM,0
23594,BOJA,0
2004,BOKC,0
151222,BOKE,0
24447,BOKF,0
2085,BOL,0
62737,BOLD,0
29229,BOLL,0
2295,BOLT,0
2296,BOMC,0
27977,BOMN,0
185929,BONA,0
66479,BONS,0
24483,BONT,0
29459,BONZ,0
14490,BOO,0
30016,BOO1,0
2308,BOOL,0
4497,BOOM,0
2309,BOON,0
31693,BOP,0
15637,BOP1,0
2322,BOR,1
2322,BOR1,1
17525,BORA,0
122455,BORD,0
14268,BORL,0
184767,BORN,0
29864,BORR,0
29144,BOS1,0
12898,BOSA,0
14798,BOSF,0
2327,BOST,0
163993,BOT,0
166569,BOTI,0
30912,BOU,0
12719,BOVI,0
2337,BOW,0
179303,BOX,0
24421,BOXL,0
63896,BOY,0
29011,BOYD,0
21272,BOYL,0
13739,BOYS,0
2410,BP,0
12656,BPAO,0
29211,BPBC,0
2125,BPC,0
23848,BPC1,0
12412,BPCO,0
2171,BPER,0
105512,BPG,0
11962,BPHC,0
13065,BPI,0
64183,BPI1,0
23491,BPIE,0
1958,BPII,0
2076,BPIL,0
28925,BPIX,0
13526,BPL,0
61227,BPLS,0
30361,BPLX,0
23407,BPMC,0
1969,BPMI,0
32413,BPMP,0
19722,BPMX,0
14316,BPO1,0
2002,BPOP,0
22252,BPP,0
12955,BPP1,0
105512,BPR1,0
27345,BPRN,0
24689,BPRX,0
30415,BPS,0
2140,BPSI,0
15350,BPT,0
165563,BPTH,0
28688,BPTI,0
31063,BPTM,0
12852,BPTR,0
122315,BPUR,0
14045,BPWR,0
17556,BPYUN,1
17556,BPYZ,1
23848,BPZ,0
8877,BQR,0
15084,BR,0
2357,BR1,0
20245,BRA1,1
20245,BRA2,1
2354,BRAE,0
2362,BRAN,0
30000,BRBC,0
111960,BRBI,0
17433,BRBK,0
120774,BRCD,0
27926,BRCK,0
66708,BRCM,0
164075,BRCN,0
2352,BRCO,0
11931,BRCT,0
8926,BRD,0
12267,BRDL,0
13057,BRDN,0
19830,BRDR,0
2025,BRE,0
65169,BREL,0
2375,BREN,0
30497,BREW,0
2323,BRF,0
2168,BRG,0
60935,BRGP,0
1960,BRHF,0
24223,BRI,0
2390,BRID,0
13757,BRIK,0
14843,BRIN,0
179216,BRIP,0
2418,BRK,0
20252,BRK1,0
31477,BRK2,0
30116,BRKB,0
105670,BRKL,0
13312,BRKN,0
2428,BRKS,0
25844,BRKT,0
63116,BRLS,0
2351,BRLY,0
122734,BRNC,0
2399,BRNK,0
2443,BRNO,0
28016,BROC,0
24723,BROD,0
1945,BROL,0
2059,BRRS,0
13431,BRRY,0
65581,BRS1,0
2401,BRSL,0
185344,BRSS,0
2402,BRST,0
1949,BRT,0
166585,BRTW,0
2371,BRU,0
2385,BRW,0
2380,BRWD,0
157859,BRWH,0
18383,BRXN,0
2102,BRY,0
110160,BRYO,0
133304,BRZE,0
142465,BRZZ,0
2189,BS,0
1951,BS03,0
137024,BSA,0
16693,BSBC,0
13775,BSBL,0
285313,BSBR,0
182716,BSC,0
11818,BSC1,0
2370,BSCF,0
2493,BSCO,0
1950,BSD,0
1951,BSDM,0
2328,BSE,0
2080,BSET,0
184514,BSFT,0
21824,BSGM,0
2508,BSH,0
2083,BSI,0
63412,BSI1,0
2497,BSIM,0
25375,BSIS,0
13030,BSL,0
23433,BSM,0
23973,BSMT,0
243588,BSMX,0
1953,BSN,0
25240,BSNX,0
17452,BSNZ,0
181794,BSPM,0
25154,BSPT,0
125274,BSQR,0
27751,BSRF,0
105538,BSRR,0
30699,BSST,0
15103,BST,0
12516,BST1,0
64375,BSTE,0
115181,BSTI,0
15200,BSTN,0
34132,BSVN,0
25279,BSX,0
64879,BSX1,1
64879,BSX2,1
31270,BSXT,0
31137,BSY,0
25080,BSYS,0
2029,BT,0
2181,BTA,0
32941,BTAI,0
18062,BTBT,0
127435,BTC,0
12902,BTCI,0
174449,BTCU,0
29135,BTE2,0
2006,BTEC,0
61029,BTF,0
16675,BTFC,0
19049,BTFG,0
2222,BTGC,0
31194,BTGI,0
30219,BTH,0
12649,BTH1,0
1932,BTI,0
64345,BTIC,0
27889,BTII,0
24996,BTIM,0
1955,BTK,0
2517,BTL,0
2518,BTLR,0
2166,BTLY,0
1954,BTM,0
61285,BTN,0
100599,BTNV,0
179060,BTO1,0
25661,BTOP,0
23876,BTRE,0
2244,BTRL,0
62809,BTRN,0
158734,BTRX,0
24919,BTRY,0
182766,BTSC,0
109581,BTSR,0
8839,BTU,0
15331,BTUI,0
24640,BTV,0
25241,BTWS,0
2007,BTX,0
2411,BTY,0
30177,BTYD,0
20005,BTZ,0
2424,BU,0
2519,BU0R,0
118183,BU1,0
119893,BUCA,0
24363,BUCY,0
1663,BUD,0
24437,BUFF,0
9938,BUG,0
3503,BUGS,0
7239,BULB,0
14284,BULK,0
12702,BULL,0
11802,BULR,0
61733,BUNZ,0
17611,BUR2,0
2489,BUR3,0
2507,BURH,0
18675,BURL,0
2502,BURS,0
15294,BUS,0
2515,BUSL,0
2516,BUTC,0
13119,BUTI,0
13193,BUTL,0
65936,BUYR,0
129518,BUYX,0
33637,BV,0
2469,BVA,0
13013,BVAS,0
112752,BVEW,0
29955,BVF2,0
2336,BVI1,0
176017,BVIC,0
200856,BVN,0
224796,BVRS,0
24401,BVRT,0
16419,BVSI,0
63099,BVSN,0
188157,BVV,0
297094,BVXV,0
2448,BW,0
28742,BWA,0
60898,BWAY,0
33131,BWB,0
28940,BWC,0
31894,BWCF,0
185229,BWCN,0
121273,BWEB,0
31662,BWFC,0
160423,BWFG,0
101096,BWG,0
24667,BWI,0
1982,BWI1,0
15455,BWIP,0
2081,BWKR,0
164756,BWL,0
2342,BWLA,0
157218,BWLD,0
64161,BWLN,0
2434,BWN,0
30679,BWP,0
13516,BWR1,0
24086,BWSI,0
2338,BWTR,0
177288,BWY,0
2157,BX,0
161813,BXCN,0
2349,BXCO,0
177088,BXG,0
65413,BXH,0
22734,BXLT,0
27161,BXM1,0
15406,BXNZ,0
64925,BXP,0
31585,BY,0
29875,BYA,0
61306,BYDS,0
61815,BYFC,0
2180,BYI,0
2095,BYK,0
64612,BYL,0
17388,BYLK,0
66268,BYRS,0
2216,BYS,0
105559,BYSI,0
15353,BYTX,0
14529,BYX,0
1971,BZ,0
17635,BZBC,0
62412,BZET,0
29755,BZH,0
16467,BZMT,0
23703,BZUN,0
3022,C,0
2611,CA,0
149683,CA1S,0
2735,CA3G,0
65713,CA3L,0
13148,CAA,0
12184,CAAN,0
32843,CAAP,0
25564,CAAS,0
24387,CAB1,0
30164,CAB2,0
264708,CABE,0
160932,CABG,0
16628,CABI,0
12160,CABL,0
23225,CABO,0
65428,CABZ,0
3242,CAC,0
112874,CAC1,0
13574,CAC2,0
25339,CAC3,0
180584,CACA,0
29613,CACB,0
3186,CACC,0
2595,CACH,0
2596,CACI,0
124316,CACM,0
2818,CACO,0
18326,CACQ,0
28725,CACS,0
13828,CADA,0
156613,CADL,0
2603,CADO,0
2597,CADS,0
11800,CADX,0
2526,CAE1,0
17560,CAER,0
2558,CAF,0
14292,CAF1,0
26033,CAF2,0
17640,CAFC,0
23287,CAFD,0
29403,CAFE,0
31276,CAFI,0
3362,CAG,0
164126,CAGC,0
165678,CAH,0
165733,CAH1,0
3452,CAI,0
13208,CAI1,0
65175,CAIR,0
120633,CAIS,0
66392,CAIT,0
25737,CAK1,0
2935,CAKE,0
2612,CAL,0
24870,CAL1,0
31600,CALC,0
133044,CALD,0
2612,CALF,0
2639,CALI,0
160449,CALL,0
64275,CALM,0
20237,CALO,0
63605,CALP,0
183903,CALX,0
63374,CALY,0
2650,CAM,0
29369,CAM2,0
12677,CAMD,0
63418,CAMH,0
2615,CAMP,0
133564,CAMT,0
11805,CAMY,0
128740,CAMZ,0
20204,CAND,0
291881,CANF,0
122354,CANG,0
110721,CANI,0
2721,CANN,0
12550,CANO,0
13201,CANX,0
2781,CAO,0
66646,CAO2,0
66515,CAOP,0
3584,CAP,0
127455,CAP1,0
165732,CAPB,0
63245,CAPF,0
177109,CAPI,0
20898,CAPN,0
29501,CAPS,0
137373,CAPT,0
2797,CAR,0
19154,CARA,0
29337,CARD,0
8772,CARE,0
2788,CARG,0
29932,CARH,0
121374,CARI,0
6346,CARL,0
1902,CARN,0
18392,CARO,0
17197,CARS,0
66452,CART,0
2894,CARX,0
64822,CARY,0
187434,CARZ,0
2811,CAS,0
62698,CAS1,0
24773,CASA,0
25719,CASB,0
2802,CASC,0
154755,CASE,0
3228,CASH,0
3310,CASI,0
65389,CASL,0
25201,CASS,0
30557,CAST,0
2807,CASY,0
2817,CAT,0
16736,CATA,0
62659,CATB,0
110979,CATC,0
206184,CATG,0
24334,CATH,0
150278,CATI,0
264397,CATM,0
28130,CATP,0
28249,CATS,0
113361,CATT,0
2590,CATV,0
31630,CATX,0
23500,CATY,0
141098,CATZ,0
178304,CAUL,0
3306,CAUT,0
2822,CAV,0
66672,CAVB,0
177225,CAVM,0
125598,CAVN,0
2800,CAVR,0
2605,CAW,0
2932,CAW1,0
29731,CAWS,0
66454,CAWW,0
3401,CAX,0
175483,CAXD,0
